1403638540577829632,0.39891,-0.12681,0.23384,0.01982,0.82545,-0.02988,0.56333,
1403638540677829632,0.44832,-0.12402,0.23983,0.01146,0.82562,-0.01271,0.56396,
1403638540777829376,0.49917,-0.11822,0.24658,0.00345,0.82475,0.01128,0.56537,
1403638540877829632,0.55232,-0.11711,0.25112,-0.00693,0.82400,0.03927,0.56518,
1403638540977829376,0.60682,-0.09933,0.25179,-0.02076,0.82237,0.06554,0.56479,
1403638541077829632,0.66172,-0.08134,0.25240,-0.03463,0.82011,0.08507,0.56479,
1403638541177829632,0.70481,-0.06455,0.24403,-0.04441,0.81831,0.09837,0.56455,
1403638541277829376,0.77016,-0.03847,0.23875,-0.04963,0.81747,0.10720,0.56373,
1403638541477829376,0.88086,0.02738,0.24268,-0.05395,0.81707,0.11109,0.56316,
1403638541677829632,0.98660,0.10859,0.27627,-0.05762,0.81388,0.11473,0.56667,
1403638541777829376,1.04635,0.15871,0.30248,-0.06746,0.81247,0.12035,0.56645,
1403638541877829632,1.09287,0.21506,0.33689,-0.07942,0.81092,0.12927,0.56514,
1403638541977829376,1.14178,0.27288,0.36708,-0.09119,0.80969,0.14360,0.56167,
1403638542077829632,1.18809,0.33096,0.39043,-0.10515,0.80740,0.16062,0.55790,
1403638542177829632,1.23320,0.39097,0.40759,-0.12050,0.80334,0.18052,0.55456,
1403638542277829376,1.27621,0.45186,0.41931,-0.13536,0.79913,0.20382,0.54911,
1403638542377829632,1.31818,0.51532,0.43163,-0.14915,0.79119,0.22561,0.54852,
1403638542477829376,1.36159,0.57692,0.43687,-0.15544,0.77743,0.24575,0.55772,
1403638542577829632,1.40328,0.63948,0.43969,-0.15166,0.76524,0.26411,0.56715,
1403638542677829632,1.43892,0.70592,0.44502,-0.15228,0.76174,0.27341,0.56729,
1403638542777829376,1.46813,0.77762,0.45706,-0.16110,0.76585,0.27226,0.55981,
1403638542877829632,1.49079,0.85221,0.47622,-0.16763,0.77125,0.26907,0.55197,
1403638543077829632,1.52253,1.00398,0.52926,-0.17418,0.77943,0.26267,0.54143,
1403638543377829632,1.56750,1.24069,0.58104,-0.17358,0.78226,0.25661,0.54045,
1403638543477829376,1.58353,1.32094,0.59225,-0.17572,0.78125,0.26094,0.53915,
1403638543577829632,1.59976,1.40377,0.59873,-0.18070,0.77828,0.27186,0.53640,
1403638543677829632,1.61266,1.48559,0.60187,-0.18768,0.77253,0.28947,0.53309,
1403638543777829376,1.62354,1.56610,0.60676,-0.19810,0.76433,0.31087,0.52906,
1403638543877829632,1.63476,1.64969,0.61839,-0.20982,0.75418,0.33332,0.52544,
1403638543977829376,1.64609,1.73522,0.63770,-0.22391,0.74561,0.35163,0.51989,
1403638544077829632,1.65670,1.82096,0.66086,-0.23878,0.74159,0.36289,0.51122,
1403638544177829632,1.66934,1.91089,0.68361,-0.24904,0.73850,0.36931,0.50616,
1403638544277829376,1.68304,2.00084,0.69949,-0.25576,0.73594,0.37265,0.50410,
1403638544477829376,1.71452,2.18235,0.71546,-0.25642,0.73589,0.37634,0.50109,
1403638544677829632,1.75079,2.36621,0.73233,-0.26332,0.72682,0.37473,0.51183,
1403638544977829376,1.80306,2.63494,0.76976,-0.26275,0.73018,0.37867,0.50440,
1403638545277829376,1.85698,2.90547,0.76379,-0.26312,0.72807,0.38117,0.50535,
1403638545477829376,1.89233,3.08394,0.73755,-0.26698,0.72538,0.38113,0.50723,
1403638545577829632,1.90828,3.17286,0.72899,-0.27123,0.72311,0.38790,0.50308,
1403638545677829632,1.92207,3.25819,0.72519,-0.28017,0.71746,0.39945,0.49719,
1403638545777829376,1.93659,3.34455,0.72806,-0.28905,0.70964,0.41595,0.48974,
1403638545877829632,1.95112,3.43081,0.73769,-0.30004,0.69890,0.43546,0.48155,
1403638545977829376,1.96611,3.51854,0.75327,-0.30986,0.68634,0.45742,0.47296,
1403638546077829632,1.98244,3.60650,0.77228,-0.31632,0.67433,0.47626,0.46732,
1403638546177829632,1.99832,3.69766,0.78624,-0.32394,0.66561,0.48857,0.46187,
1403638546277829376,2.01344,3.78964,0.79311,-0.32893,0.66087,0.49615,0.45705,
1403638546377829632,2.02739,3.88268,0.79379,-0.33522,0.65935,0.49832,0.45229,
1403638546577829632,2.05323,4.07203,0.78381,-0.33897,0.65695,0.50281,0.44799,
1403638546677829632,2.06528,4.16980,0.78446,-0.34261,0.65213,0.50867,0.44565,
1403638546777829376,2.07628,4.26984,0.79528,-0.34510,0.64755,0.51436,0.44386,
1403638546977829376,2.09668,4.48031,0.83295,-0.34433,0.64074,0.52364,0.44349,
1403638547177829632,2.10895,4.69637,0.84924,-0.33934,0.63626,0.53019,0.44601,
1403638547477829376,2.09872,5.02711,0.84091,-0.34514,0.63952,0.52577,0.44211,
1403638547677829632,2.07565,5.24672,0.81298,-0.34889,0.64416,0.52083,0.43825,
1403638547877829632,2.04682,5.46443,0.76713,-0.34348,0.64059,0.52358,0.44444,
1403638548077829632,2.01024,5.69548,0.72869,-0.34645,0.63999,0.52630,0.43976,
1403638548177829632,1.98818,5.81741,0.72048,-0.35096,0.63618,0.53171,0.43519,
1403638548277829376,1.96476,5.94430,0.72067,-0.35755,0.62980,0.54013,0.42868,
1403638548377829632,1.94002,6.07303,0.73036,-0.36521,0.62035,0.55152,0.42144,
1403638548477829376,1.91438,6.19987,0.74755,-0.37339,0.61071,0.56209,0.41433,
1403638548577829632,1.88932,6.32609,0.76301,-0.37996,0.60275,0.56995,0.40925,
1403638548677829632,1.86452,6.45431,0.77375,-0.38481,0.59722,0.57537,0.40520,
1403638548777829376,1.83932,6.58293,0.78228,-0.38756,0.59332,0.57936,0.40262,
1403638548977829376,1.78735,6.84369,0.81648,-0.39030,0.59005,0.58301,0.39950,
1403638549177829632,1.73402,7.09890,0.87489,-0.39212,0.58965,0.58256,0.39897,
1403638549377829632,1.68071,7.35981,0.95347,-0.39514,0.59198,0.57930,0.39729,
1403638549577829632,1.62873,7.62676,1.02560,-0.39837,0.59349,0.57549,0.39734,
1403638549777829376,1.58199,7.89063,1.08306,-0.39818,0.59313,0.57454,0.39943,
1403638549977829376,1.53758,8.15997,1.16083,-0.39691,0.59550,0.57477,0.39684,
1403638550177829632,1.49977,8.44584,1.27070,-0.39795,0.59635,0.57441,0.39505,
1403638550377829632,1.46717,8.73988,1.40645,-0.39743,0.59499,0.57564,0.39583,
1403638550477829376,1.45351,8.88947,1.46785,-0.40024,0.59562,0.57401,0.39442,
1403638550577829632,1.44198,9.03854,1.52215,-0.40413,0.59631,0.57161,0.39289,
1403638550677829632,1.43417,9.18511,1.57128,-0.40905,0.59474,0.56818,0.39514,
1403638550777829376,1.42997,9.33290,1.61622,-0.41198,0.59405,0.56597,0.39631,
1403638550877829632,1.42845,9.48004,1.65835,-0.41778,0.59037,0.56168,0.40179,
1403638550977829376,1.42939,9.62091,1.69670,-0.42336,0.58626,0.55717,0.40820,
1403638551077829632,1.43290,9.75784,1.73085,-0.42691,0.58386,0.55427,0.41188,
1403638551277829376,1.45306,10.00663,1.80844,-0.43188,0.58612,0.55036,0.40872,
1403638551477829376,1.49617,10.22553,1.89147,-0.41965,0.60648,0.53809,0.40808,
1403638551577829632,1.52655,10.33283,1.92595,-0.41332,0.62174,0.52182,0.41269,
1403638551677829632,1.56542,10.43712,1.95463,-0.40640,0.63886,0.50342,0.41625,
1403638551777829376,1.61334,10.53669,1.97848,-0.39716,0.65313,0.48497,0.42483,
1403638551877829632,1.66993,10.63015,1.99784,-0.38702,0.66381,0.46945,0.43495,
1403638551977829376,1.73408,10.71557,2.02017,-0.37511,0.66725,0.46180,0.44812,
1403638552077829632,1.80373,10.79280,2.05025,-0.36556,0.66880,0.45681,0.45868,
1403638552177829632,1.87636,10.86240,2.08516,-0.35969,0.67371,0.45371,0.45922,
1403638552377829632,2.03274,10.98418,2.16247,-0.35755,0.67870,0.44990,0.45728,
1403638552477829376,2.11623,11.03402,2.19572,-0.36488,0.67500,0.44440,0.46232,
1403638552577829632,2.20310,11.07671,2.22324,-0.37047,0.67125,0.44096,0.46661,
1403638552777829376,2.38678,11.13894,2.25880,-0.37046,0.66827,0.44443,0.46761,
1403638552977829376,2.58246,11.16745,2.27421,-0.36403,0.66446,0.45443,0.46848,
1403638553177829632,2.78225,11.17127,2.27318,-0.36583,0.65827,0.45850,0.47182,
1403638553277829376,2.88098,11.16061,2.27177,-0.37314,0.65247,0.45525,0.47728,
1403638553377829632,2.98040,11.14327,2.27573,-0.37478,0.64723,0.45610,0.48228,
1403638553477829376,3.07986,11.11691,2.28559,-0.37128,0.64176,0.45972,0.48883,
1403638553577829632,3.17885,11.08129,2.30167,-0.36830,0.63741,0.46283,0.49382,
1403638553777829376,3.36140,10.96933,2.34813,-0.36432,0.63688,0.46703,0.49350,
1403638553977829376,3.52589,10.82236,2.41371,-0.36143,0.64167,0.46902,0.48749,
1403638554177829632,3.68222,10.65407,2.46648,-0.35522,0.64776,0.47374,0.47937,
1403638554277829376,3.76125,10.56967,2.48716,-0.34747,0.65354,0.47967,0.47124,
1403638554377829632,3.83454,10.48259,2.50318,-0.34162,0.65676,0.48425,0.46633,
1403638554577829632,3.96801,10.30484,2.52060,-0.34011,0.65903,0.48607,0.46232,
1403638554877829632,4.15794,10.04556,2.56070,-0.35397,0.66211,0.47701,0.45692,
1403638555077829632,4.28989,9.87927,2.59373,-0.35285,0.66610,0.46949,0.45977,
1403638555177829632,4.35995,9.80110,2.60618,-0.34616,0.67227,0.46288,0.46257,
1403638555277829376,4.43220,9.71793,2.61051,-0.34009,0.67854,0.45485,0.46586,
1403638555377829632,4.50563,9.63007,2.61034,-0.33306,0.68175,0.45012,0.47083,
1403638555477829376,4.58101,9.54159,2.60673,-0.32735,0.68384,0.44705,0.47470,
1403638555577829632,4.65671,9.45303,2.60143,-0.32507,0.68517,0.44438,0.47687,
1403638555777829376,4.80325,9.27476,2.60729,-0.32346,0.68813,0.44290,0.47507,
1403638555977829376,4.94827,9.09845,2.64740,-0.32148,0.68688,0.44556,0.47574,
1403638556177829632,5.09567,8.93608,2.69566,-0.31894,0.69142,0.44745,0.46904,
1403638556377829632,5.24600,8.78348,2.72194,-0.31616,0.69688,0.44925,0.46105,
1403638556477829376,5.31977,8.72288,2.73387,-0.31352,0.70016,0.45047,0.45669,
1403638556677829632,5.47788,8.60726,2.75545,-0.32032,0.70578,0.44395,0.44965,
1403638556777829376,5.55714,8.56208,2.77654,-0.32668,0.70281,0.43905,0.45451,
1403638556877829632,5.64014,8.51821,2.80334,-0.33227,0.70147,0.43464,0.45676,
1403638556977829376,5.73006,8.47535,2.83298,-0.33560,0.70015,0.43195,0.45889,
1403638557077829632,5.82640,8.43138,2.85716,-0.33417,0.69876,0.43336,0.46072,
1403638557177829632,5.92649,8.38632,2.87463,-0.33253,0.69724,0.43491,0.46275,
1403638557277829376,6.03214,8.33921,2.88493,-0.33146,0.69619,0.43605,0.46402,
1403638557377829632,6.14050,8.29234,2.89096,-0.32897,0.69499,0.43824,0.46552,
1403638557477829376,6.25121,8.24570,2.89967,-0.32351,0.69198,0.44273,0.46957,
1403638557577829632,6.36237,8.19862,2.91474,-0.31904,0.68957,0.44594,0.47312,
1403638557677829632,6.47344,8.15218,2.93407,-0.31657,0.68840,0.44784,0.47468,
1403638557777829376,6.58397,8.10602,2.95585,-0.31661,0.68807,0.44754,0.47543,
1403638557877829632,6.69287,8.06093,2.97288,-0.31375,0.68802,0.44893,0.47608,
1403638557977829376,6.80067,8.01690,2.98349,-0.31100,0.68924,0.45056,0.47458,
1403638558077829632,6.90801,7.97448,2.98759,-0.31004,0.69296,0.45136,0.46900,
1403638558177829632,7.01572,7.93424,2.98867,-0.30716,0.69872,0.45292,0.46077,
1403638558277829376,7.12347,7.89969,2.99504,-0.30359,0.70282,0.45464,0.45517,
1403638558377829632,7.23198,7.87288,3.01134,-0.29883,0.70415,0.45738,0.45352,
1403638558477829376,7.34066,7.85216,3.03597,-0.29244,0.70781,0.46101,0.44827,
1403638558677829632,7.56330,7.84044,3.10648,-0.30189,0.71113,0.45321,0.44470,
1403638558777829376,7.68002,7.84641,3.14433,-0.30976,0.71085,0.44706,0.44596,
1403638558877829632,7.80003,7.85684,3.17490,-0.31238,0.70960,0.44488,0.44830,
1403638558977829376,7.92410,7.87107,3.19842,-0.31427,0.70481,0.44366,0.45567,
1403638559077829632,8.05019,7.88869,3.21432,-0.31498,0.70036,0.44350,0.46216,
1403638559177829632,8.17715,7.90904,3.22309,-0.31535,0.69694,0.44392,0.46665,
1403638559277829376,8.30491,7.93043,3.22591,-0.31335,0.69410,0.44629,0.46996,
1403638559377829632,8.43031,7.95299,3.22278,-0.30975,0.69181,0.44953,0.47263,
1403638559477829376,8.55273,7.97618,3.21453,-0.30768,0.68949,0.45171,0.47529,
1403638559677829632,8.78737,8.02853,3.18391,-0.30726,0.68628,0.45341,0.47858,
1403638559877829632,9.00693,8.08806,3.16250,-0.30891,0.68622,0.45332,0.47768,
1403638559977829376,9.11495,8.12138,3.15600,-0.30777,0.68981,0.44740,0.47883,
1403638560077829632,9.22097,8.15438,3.14299,-0.30235,0.69771,0.43457,0.48264,
1403638560177829632,9.32580,8.18832,3.12290,-0.29256,0.70746,0.41653,0.49031,
1403638560277829376,9.43048,8.22172,3.09783,-0.28024,0.71828,0.39539,0.49920,
1403638560377829632,9.53299,8.25464,3.07090,-0.26897,0.72614,0.37113,0.51248,
1403638560477829376,9.63188,8.28463,3.04037,-0.25626,0.73419,0.34599,0.52497,
1403638560577829632,9.72698,8.31119,3.00530,-0.24496,0.74343,0.31912,0.53429,
1403638560677829632,9.81824,8.33282,2.96668,-0.23526,0.75394,0.29113,0.53988,
1403638560777829376,9.90692,8.34908,2.93146,-0.22803,0.76274,0.26557,0.54379,
1403638560877829632,9.99352,8.35731,2.90412,-0.21731,0.76919,0.24279,0.54970,
1403638560977829376,10.07863,8.35827,2.88415,-0.20503,0.77348,0.22187,0.55719,
1403638561077829632,10.16241,8.35121,2.87266,-0.19282,0.77602,0.20200,0.56551,
1403638561177829632,10.24112,8.33534,2.86715,-0.18191,0.77739,0.18433,0.57323,
1403638561277829376,10.31452,8.31205,2.86869,-0.17504,0.77765,0.17095,0.57914,
1403638561377829632,10.38173,8.28037,2.87281,-0.16602,0.78220,0.16618,0.57704,
1403638561477829376,10.44551,8.24259,2.87268,-0.15256,0.78801,0.16986,0.57176,
1403638561577829632,10.50610,8.20163,2.86718,-0.14299,0.79142,0.17459,0.56809,
1403638561777829376,10.61695,8.11506,2.83901,-0.13834,0.79314,0.17977,0.56522,
1403638561977829376,10.71883,8.02329,2.79149,-0.13080,0.79342,0.17614,0.56776,
1403638562077829632,10.76621,7.97562,2.76853,-0.12354,0.79522,0.16743,0.56950,
1403638562177829632,10.80756,7.92636,2.75258,-0.11601,0.79706,0.15776,0.57128,
1403638562277829376,10.84835,7.87900,2.74136,-0.10966,0.79808,0.14960,0.57329,
1403638562377829632,10.88479,7.83106,2.73664,-0.10373,0.79898,0.13775,0.57611,
1403638562477829376,10.91648,7.78240,2.73567,-0.09582,0.80130,0.12177,0.57784,
1403638562577829632,10.94743,7.73389,2.74220,-0.08626,0.80363,0.10172,0.57999,
1403638562677829632,10.97610,7.68436,2.75279,-0.07755,0.80647,0.07761,0.58101,
1403638562777829376,11.00257,7.63262,2.76487,-0.06876,0.80808,0.05144,0.58278,
1403638562877829632,11.02426,7.57750,2.77234,-0.05524,0.80928,0.02679,0.58420,
1403638562977829376,11.04232,7.51897,2.77430,-0.04077,0.81001,0.00417,0.58498,
1403638563077829632,11.05474,7.45818,2.77132,-0.03170,0.80985,-0.01993,0.58543,
1403638563177829632,11.06308,7.39259,2.76353,-0.01984,0.80968,-0.03959,0.58520,
1403638563277829376,11.06621,7.32286,2.75157,-0.00833,0.80654,-0.05338,0.58871,
1403638563377829632,11.06400,7.24938,2.73553,-0.00174,0.79876,-0.06299,0.59834,
1403638563477829376,11.05653,7.17171,2.71406,-0.00051,0.79271,-0.06985,0.60558,
1403638563577829632,11.04158,7.08892,2.69212,0.00503,0.79332,-0.06947,0.60481,
1403638563777829376,10.99140,6.90918,2.66694,0.00212,0.79916,-0.06974,0.59706,
1403638564077829632,10.87030,6.60370,2.67521,-0.00898,0.79849,-0.06487,0.59844,
1403638564277829376,10.76175,6.37179,2.66971,-0.00998,0.79691,-0.05458,0.60154,
1403638564477829376,10.62879,6.12414,2.67873,-0.00940,0.79434,-0.04516,0.60571,
1403638564677829632,10.46476,5.86631,2.70219,-0.01716,0.79789,-0.04756,0.60068,
1403638564877829632,10.27796,5.58721,2.70305,-0.02311,0.79803,-0.05306,0.59983,
1403638564977829376,10.17828,5.43971,2.68422,-0.02496,0.79752,-0.05484,0.60027,
1403638565077829632,10.07290,5.28630,2.64834,-0.02614,0.79791,-0.05561,0.59964,
1403638565177829632,9.96467,5.12657,2.59750,-0.02661,0.79866,-0.05583,0.59859,
1403638565277829376,9.85329,4.96044,2.54017,-0.02497,0.79963,-0.05502,0.59745,
1403638565377829632,9.73853,4.78769,2.47947,-0.02227,0.80064,-0.05372,0.59632,
1403638565477829376,9.62030,4.61152,2.41881,-0.01931,0.79996,-0.05272,0.59742,
1403638565577829632,9.49922,4.43043,2.36436,-0.01273,0.79780,-0.05039,0.60067,
1403638565677829632,9.37374,4.24735,2.31811,-0.00096,0.79751,-0.04436,0.60168,
1403638565777829376,9.24430,4.06454,2.27896,0.00809,0.80018,-0.03994,0.59838,
1403638565877829632,9.10879,3.88457,2.24756,0.01533,0.80233,-0.03662,0.59556,
1403638565977829376,8.96960,3.70836,2.21986,0.01782,0.80413,-0.03720,0.59302,
1403638566077829632,8.82894,3.53645,2.18633,0.01939,0.80514,-0.03759,0.59157,
1403638566177829632,8.68723,3.36886,2.14435,0.01737,0.80532,-0.03903,0.59130,
1403638566277829376,8.54391,3.20416,2.09438,0.01798,0.80494,-0.03821,0.59185,
1403638566377829632,8.40079,3.04334,2.03614,0.01825,0.80594,-0.03718,0.59055,
1403638566477829376,8.25889,2.88686,1.97183,0.01493,0.80620,-0.03793,0.59023,
1403638566577829632,8.11730,2.73394,1.90212,0.01427,0.80937,-0.03617,0.58602,
1403638566677829632,7.97684,2.58573,1.82515,0.01354,0.81867,-0.03436,0.57308,
1403638566777829376,7.84181,2.44110,1.74364,0.01286,0.83035,-0.03254,0.55614,
1403638566877829632,7.71418,2.29959,1.65910,0.01126,0.83837,-0.03131,0.54408,
1403638566977829376,7.59422,2.16176,1.57218,0.01132,0.84228,-0.02847,0.53816,
1403638567077829632,7.48471,2.02644,1.48732,0.01103,0.83419,-0.02699,0.55070,
1403638567177829632,7.38048,1.89307,1.39991,0.01297,0.82183,-0.02486,0.56904,
1403638567277829376,7.28042,1.76316,1.30780,0.01602,0.81316,-0.02306,0.58136,
1403638567377829632,7.17917,1.63612,1.21046,0.01887,0.81123,-0.02241,0.58399,
1403638567477829376,7.07729,1.51342,1.11699,0.02077,0.81203,-0.02326,0.58279,
1403638567577829632,6.97191,1.39056,1.02966,0.02203,0.81553,-0.02485,0.57777,
1403638567677829632,6.86677,1.27089,0.95112,0.02531,0.81877,-0.02525,0.57301,
1403638567777829376,6.76409,1.15540,0.88165,0.02725,0.82202,-0.02569,0.56822,
1403638567877829632,6.66742,1.04599,0.82035,0.02640,0.82543,-0.02786,0.56319,
1403638567977829376,6.57715,0.94084,0.76575,0.02629,0.82636,-0.02879,0.56179,
1403638568077829632,6.49216,0.83971,0.71913,0.02922,0.82618,-0.02692,0.56201,
1403638568177829632,6.41177,0.74375,0.68132,0.03117,0.82545,-0.02555,0.56304,
1403638568377829632,6.26141,0.56882,0.61941,0.03225,0.82574,-0.02620,0.56252,
1403638568577829632,6.12684,0.41142,0.54495,0.03357,0.82792,-0.02540,0.55926,
1403638568677829632,6.06734,0.34102,0.50581,0.03478,0.82970,-0.02393,0.55661,
1403638568877829632,5.96270,0.21882,0.43973,0.03250,0.83034,-0.02562,0.55573,
1403638569077829632,5.87619,0.11572,0.40563,0.03591,0.82949,-0.02286,0.55690,
1403638569277829376,5.80463,0.03211,0.39390,0.03856,0.83145,-0.02177,0.55384,
1403638569677829632,5.72066,-0.07264,0.33581,0.03969,0.82746,-0.02167,0.55970,
1403638570277829376,5.70399,-0.06701,0.31930,0.02545,0.82294,-0.02978,0.56678,
1403638570477829376,5.71012,-0.04284,0.28419,0.01492,0.82216,-0.05272,0.56661,
1403638570577829632,5.71392,-0.03521,0.25894,0.00798,0.81951,-0.07988,0.56741,
1403638570677829632,5.71754,-0.03550,0.22757,0.00890,0.81432,-0.10914,0.56999,
1403638570777829376,5.72037,-0.04616,0.19344,0.01627,0.80321,-0.13679,0.57955,
1403638570877829632,5.71838,-0.06751,0.15671,0.02900,0.79151,-0.16129,0.58878,
1403638570977829376,5.70947,-0.09997,0.11615,0.04458,0.78330,-0.18269,0.59252,
1403638571077829632,5.69175,-0.14240,0.07135,0.06151,0.78049,-0.20180,0.58849,
1403638571177829632,5.66562,-0.19320,0.02953,0.08292,0.78311,-0.21405,0.57797,
1403638571277829376,5.63006,-0.25116,-0.00285,0.10312,0.78428,-0.22055,0.57064,
1403638571377829632,5.58931,-0.31423,-0.02541,0.11573,0.78356,-0.22591,0.56711,
1403638571477829376,5.54380,-0.38049,-0.03840,0.12163,0.78070,-0.23058,0.56793,
1403638571577829632,5.49382,-0.44990,-0.04769,0.12846,0.77827,-0.23472,0.56807,
1403638571677829632,5.43991,-0.52215,-0.06151,0.13460,0.77790,-0.24404,0.56320,
1403638571777829376,5.38252,-0.59762,-0.08088,0.14263,0.77727,-0.25741,0.55610,
1403638571877829632,5.32258,-0.67611,-0.10398,0.14993,0.77419,-0.27505,0.55000,
